query_index,query_path,query_pid,baseline_best_true_rank,baseline_rank1_correct,top100_bucket,recoverable_top50,recoverable_top100
1286,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0786_c8_f0156589.jpg,786,755,False,rank_gt_100,False,False
1288,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0787_c8_f0155739.jpg,787,302,False,rank_gt_100,False,False
1290,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0788_c2_f0200573.jpg,788,73,False,rank_51_100,False,True
1291,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0788_c3_f0175923.jpg,788,150,False,rank_gt_100,False,False
1292,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0788_c4_f0170496.jpg,788,430,False,rank_gt_100,False,False
1293,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0790_c1_f0200112.jpg,790,49,False,rank_21_50,True,True
1297,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0791_c1_f0200160.jpg,791,272,False,rank_gt_100,False,False
1298,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0791_c6_f0177898.jpg,791,166,False,rank_gt_100,False,False
1300,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0791_c8_f0156066.jpg,791,1831,False,rank_gt_100,False,False
1303,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0794_c1_f0200202.jpg,794,835,False,rank_gt_100,False,False
1307,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0804_c1_f0204340.jpg,804,124,False,rank_gt_100,False,False
1309,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0804_c3_f0187070.jpg,804,244,False,rank_gt_100,False,False
1310,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0806_c1_f0204615.jpg,806,41,False,rank_21_50,True,True
1311,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0806_c2_f0207320.jpg,806,32,False,rank_21_50,True,True
1312,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0806_c3_f0184124.jpg,806,2213,False,rank_gt_100,False,False
1313,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0806_c4_f0180979.jpg,806,214,False,rank_gt_100,False,False
1314,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0807_c1_f0101261.jpg,807,1175,False,rank_gt_100,False,False
1315,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0807_c8_f0058266.jpg,807,1394,False,rank_gt_100,False,False
1318,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0810_c1_f0205508.jpg,810,86,False,rank_51_100,False,True
1319,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0810_c2_f0208641.jpg,810,2850,False,rank_gt_100,False,False
1320,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0810_c3_f0185898.jpg,810,3436,False,rank_gt_100,False,False
1321,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0812_c1_f0205728.jpg,812,141,False,rank_gt_100,False,False
1325,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0816_c1_f0206925.jpg,816,274,False,rank_gt_100,False,False
1327,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0816_c3_f0182166.jpg,816,193,False,rank_gt_100,False,False
1328,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0816_c4_f0177057.jpg,816,457,False,rank_gt_100,False,False
1345,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0828_c1_f0211484.jpg,828,183,False,rank_gt_100,False,False
1347,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0828_c5_f0213344.jpg,828,31,False,rank_21_50,True,True
1348,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0828_c6_f0189070.jpg,828,26,False,rank_21_50,True,True
1354,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0832_c3_f0188118.jpg,832,1065,False,rank_gt_100,False,False
1355,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0834_c1_f0215372.jpg,834,537,False,rank_gt_100,False,False
1356,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0834_c2_f0215495.jpg,834,35,False,rank_21_50,True,True
1357,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0834_c3_f0190667.jpg,834,215,False,rank_gt_100,False,False
1358,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0834_c4_f0184330.jpg,834,686,False,rank_gt_100,False,False
1359,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0838_c1_f0217646.jpg,838,179,False,rank_gt_100,False,False
1360,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0838_c2_f0221264.jpg,838,106,False,rank_gt_100,False,False
1361,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0840_c1_f0217473.jpg,840,1913,False,rank_gt_100,False,False
1364,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0845_c1_f0218122.jpg,845,100,False,rank_51_100,False,True
1365,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0845_c2_f0223248.jpg,845,22,False,rank_21_50,True,True
1366,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0846_c1_f0218221.jpg,846,2689,False,rank_gt_100,False,False
1367,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0846_c8_f0180744.jpg,846,108,False,rank_gt_100,False,False
1370,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\0849_c1_f0219362.jpg,849,1065,False,rank_gt_100,False,False
1375,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1104_c1_f0204686.jpg,1104,966,False,rank_gt_100,False,False
1394,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1228_c3_f0190848.jpg,1228,22,False,rank_21_50,True,True
1399,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1290_c2_f0066585.jpg,1290,36,False,rank_21_50,True,True
1402,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1297_c3_f0046161.jpg,1297,35,False,rank_21_50,True,True
1407,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1314_c3_f0048543.jpg,1314,327,False,rank_gt_100,False,False
1408,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1314_c4_f0045630.jpg,1314,169,False,rank_gt_100,False,False
1409,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1314_c5_f0075016.jpg,1314,56,False,rank_51_100,False,True
1417,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1386_c2_f0087221.jpg,1386,45,False,rank_21_50,True,True
1419,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1386_c4_f0062288.jpg,1386,130,False,rank_gt_100,False,False
1420,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1398_c2_f0089175.jpg,1398,34,False,rank_21_50,True,True
1421,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1398_c8_f0048745.jpg,1398,76,False,rank_51_100,False,True
1427,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1421_c3_f0069829.jpg,1421,46,False,rank_21_50,True,True
1431,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1440_c4_f0064347.jpg,1440,3983,False,rank_gt_100,False,False
1442,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1486_c2_f0099926.jpg,1486,77,False,rank_51_100,False,True
1443,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1486_c3_f0074486.jpg,1486,194,False,rank_gt_100,False,False
1445,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1487_c2_f0099808.jpg,1487,50,False,rank_21_50,True,True
1446,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1487_c3_f0075077.jpg,1487,554,False,rank_gt_100,False,False
1447,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1487_c4_f0068564.jpg,1487,412,False,rank_gt_100,False,False
1451,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1490_c3_f0074655.jpg,1490,86,False,rank_51_100,False,True
1453,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1518_c3_f0077661.jpg,1518,60,False,rank_51_100,False,True
1454,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1518_c4_f0072264.jpg,1518,202,False,rank_gt_100,False,False
1456,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1555_c2_f0108163.jpg,1555,28,False,rank_21_50,True,True
1458,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1555_c4_f0083410.jpg,1555,25,False,rank_21_50,True,True
1466,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1598_c2_f0114536.jpg,1598,1521,False,rank_gt_100,False,False
1467,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1598_c3_f0089953.jpg,1598,923,False,rank_gt_100,False,False
1468,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1626_c2_f0120806.jpg,1626,179,False,rank_gt_100,False,False
1470,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1626_c4_f0095658.jpg,1626,25,False,rank_21_50,True,True
1472,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1635_c3_f0096207.jpg,1635,32,False,rank_21_50,True,True
1473,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1635_c4_f0091041.jpg,1635,301,False,rank_gt_100,False,False
1476,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1642_c3_f0101242.jpg,1642,259,False,rank_gt_100,False,False
1480,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1699_c3_f0109277.jpg,1699,109,False,rank_gt_100,False,False
1488,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1724_c4_f0105859.jpg,1724,2060,False,rank_gt_100,False,False
1489,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1725_c2_f0135814.jpg,1725,30,False,rank_21_50,True,True
1496,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1749_c2_f0142828.jpg,1749,827,False,rank_gt_100,False,False
1497,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1749_c3_f0120561.jpg,1749,292,False,rank_gt_100,False,False
1498,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1749_c4_f0118286.jpg,1749,163,False,rank_gt_100,False,False
1500,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1750_c2_f0143315.jpg,1750,372,False,rank_gt_100,False,False
1501,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1750_c3_f0118508.jpg,1750,372,False,rank_gt_100,False,False
1502,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1750_c4_f0113868.jpg,1750,621,False,rank_gt_100,False,False
1503,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1758_c2_f0148110.jpg,1758,4872,False,rank_gt_100,False,False
1504,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1758_c3_f0125662.jpg,1758,114,False,rank_gt_100,False,False
1505,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1758_c4_f0123065.jpg,1758,171,False,rank_gt_100,False,False
1513,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1775_c6_f0132667.jpg,1775,140,False,rank_gt_100,False,False
1514,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1782_c2_f0155617.jpg,1782,201,False,rank_gt_100,False,False
1515,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1782_c8_f0111215.jpg,1782,926,False,rank_gt_100,False,False
1517,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1784_c3_f0131286.jpg,1784,527,False,rank_gt_100,False,False
1524,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1788_c3_f0131192.jpg,1788,49,False,rank_21_50,True,True
1528,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1790_c4_f0133614.jpg,1790,110,False,rank_gt_100,False,False
1530,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1811_c2_f0160032.jpg,1811,3316,False,rank_gt_100,False,False
1542,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1901_c2_f0174281.jpg,1901,133,False,rank_gt_100,False,False
1543,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1901_c3_f0149823.jpg,1901,157,False,rank_gt_100,False,False
1544,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\1901_c4_f0145200.jpg,1901,63,False,rank_51_100,False,True
1546,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2001_c3_f0183632.jpg,2001,364,False,rank_gt_100,False,False
1549,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2012_c3_f0185988.jpg,2012,1236,False,rank_gt_100,False,False
1550,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2012_c4_f0183415.jpg,2012,354,False,rank_gt_100,False,False
1554,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2053_c3_f0197416.jpg,2053,173,False,rank_gt_100,False,False
1556,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2407_c3_f0031171.jpg,2407,156,False,rank_gt_100,False,False
1557,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2407_c4_f0029021.jpg,2407,74,False,rank_51_100,False,True
1559,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2407_c7_f0037552.jpg,2407,149,False,rank_gt_100,False,False
1560,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2407_c8_f0008261.jpg,2407,84,False,rank_51_100,False,True
1568,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2470_c4_f0055665.jpg,2470,31,False,rank_21_50,True,True
1571,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2471_c3_f0061483.jpg,2471,221,False,rank_gt_100,False,False
1572,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2471_c4_f0055513.jpg,2471,74,False,rank_51_100,False,True
1573,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2471_c5_f0089520.jpg,2471,29,False,rank_21_50,True,True
1574,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2471_c6_f0069410.jpg,2471,148,False,rank_gt_100,False,False
1575,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2479_c3_f0064080.jpg,2479,22,False,rank_21_50,True,True
1576,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2479_c4_f0058547.jpg,2479,2055,False,rank_gt_100,False,False
1577,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2479_c5_f0091504.jpg,2479,235,False,rank_gt_100,False,False
1578,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2479_c7_f0073760.jpg,2479,113,False,rank_gt_100,False,False
1580,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2488_c4_f0064455.jpg,2488,51,False,rank_51_100,False,True
1581,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2488_c5_f0093142.jpg,2488,70,False,rank_51_100,False,True
1584,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2495_c6_f0075518.jpg,2495,4003,False,rank_gt_100,False,False
1588,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2556_c3_f0079445.jpg,2556,40,False,rank_21_50,True,True
1590,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2556_c7_f0084670.jpg,2556,66,False,rank_51_100,False,True
1591,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2557_c3_f0079758.jpg,2557,38,False,rank_21_50,True,True
1597,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2599_c3_f0094872.jpg,2599,34,False,rank_21_50,True,True
1598,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2599_c5_f0123801.jpg,2599,416,False,rank_gt_100,False,False
1599,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2599_c6_f0103275.jpg,2599,25,False,rank_21_50,True,True
1602,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2724_c8_f0127496.jpg,2724,41,False,rank_21_50,True,True
1603,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2736_c3_f0157657.jpg,2736,22,False,rank_21_50,True,True
1604,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2736_c5_f0183581.jpg,2736,758,False,rank_gt_100,False,False
1606,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2754_c4_f0167000.jpg,2754,783,False,rank_gt_100,False,False
1609,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2754_c7_f0176289.jpg,2754,292,False,rank_gt_100,False,False
1610,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2768_c3_f0178153.jpg,2768,969,False,rank_gt_100,False,False
1612,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2768_c5_f0222678.jpg,2768,436,False,rank_gt_100,False,False
1614,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2772_c4_f0171329.jpg,2772,126,False,rank_gt_100,False,False
1616,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2777_c3_f0181565.jpg,2777,33,False,rank_21_50,True,True
1619,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\2942_c4_f0029506.jpg,2942,49,False,rank_21_50,True,True
1625,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3201_c4_f0146067.jpg,3201,1939,False,rank_gt_100,False,False
1626,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3201_c5_f0179605.jpg,3201,1146,False,rank_gt_100,False,False
1628,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3202_c5_f0179749.jpg,3202,2389,False,rank_gt_100,False,False
1629,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3259_c4_f0193760.jpg,3259,361,False,rank_gt_100,False,False
1630,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3259_c5_f0226876.jpg,3259,308,False,rank_gt_100,False,False
1634,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3353_c6_f0043942.jpg,3353,46,False,rank_21_50,True,True
1641,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3410_c6_f0064274.jpg,3410,328,False,rank_gt_100,False,False
1642,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3410_c8_f0035897.jpg,3410,1720,False,rank_gt_100,False,False
1646,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3495_c5_f0107184.jpg,3495,66,False,rank_51_100,False,True
1647,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3495_c6_f0085748.jpg,3495,329,False,rank_gt_100,False,False
1651,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3561_c6_f0100189.jpg,3561,105,False,rank_gt_100,False,False
1653,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3609_c6_f0119994.jpg,3609,73,False,rank_51_100,False,True
1654,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3609_c8_f0098273.jpg,3609,3766,False,rank_gt_100,False,False
1657,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3638_c5_f0159594.jpg,3638,217,False,rank_gt_100,False,False
1664,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3664_c6_f0144061.jpg,3664,153,False,rank_gt_100,False,False
1672,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3763_c5_f0208701.jpg,3763,175,False,rank_gt_100,False,False
1673,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\3763_c7_f0187845.jpg,3763,114,False,rank_gt_100,False,False
1682,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4059_c8_f0007513.jpg,4059,89,False,rank_51_100,False,True
1688,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4062_c8_f0014414.jpg,4062,32,False,rank_21_50,True,True
1690,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4065_c7_f0041770.jpg,4065,666,False,rank_gt_100,False,False
1694,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4066_c8_f0015559.jpg,4066,588,False,rank_gt_100,False,False
1695,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4070_c6_f0038021.jpg,4070,30,False,rank_21_50,True,True
1705,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4075_c7_f0041274.jpg,4075,24,False,rank_21_50,True,True
1706,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4075_c8_f0011197.jpg,4075,149,False,rank_gt_100,False,False
1710,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4082_c7_f0045226.jpg,4082,62,False,rank_51_100,False,True
1711,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4082_c8_f0019685.jpg,4082,95,False,rank_51_100,False,True
1717,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4100_c8_f0022895.jpg,4100,70,False,rank_51_100,False,True
1719,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4102_c7_f0049224.jpg,4102,549,False,rank_gt_100,False,False
1720,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4102_c8_f0023266.jpg,4102,78,False,rank_51_100,False,True
1726,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4110_c8_f0025143.jpg,4110,389,False,rank_gt_100,False,False
1729,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4113_c8_f0023695.jpg,4113,475,False,rank_gt_100,False,False
1730,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4114_c6_f0046212.jpg,4114,45,False,rank_21_50,True,True
1734,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4116_c7_f0050638.jpg,4116,26,False,rank_21_50,True,True
1736,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4117_c6_f0046413.jpg,4117,28,False,rank_21_50,True,True
1738,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4117_c8_f0019475.jpg,4117,22,False,rank_21_50,True,True
1747,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4121_c8_f0026195.jpg,4121,46,False,rank_21_50,True,True
1753,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4134_c8_f0028135.jpg,4134,1114,False,rank_gt_100,False,False
1755,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4141_c7_f0052589.jpg,4141,3235,False,rank_gt_100,False,False
1759,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4143_c8_f0023992.jpg,4143,99,False,rank_51_100,False,True
1768,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4147_c8_f0029684.jpg,4147,461,False,rank_gt_100,False,False
1781,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4163_c6_f0056485.jpg,4163,83,False,rank_51_100,False,True
1789,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4170_c8_f0035692.jpg,4170,153,False,rank_gt_100,False,False
1791,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4174_c7_f0061981.jpg,4174,46,False,rank_21_50,True,True
1792,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4174_c8_f0035753.jpg,4174,395,False,rank_gt_100,False,False
1794,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4176_c7_f0059691.jpg,4176,131,False,rank_gt_100,False,False
1795,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4176_c8_f0029782.jpg,4176,142,False,rank_gt_100,False,False
1798,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4177_c8_f0029788.jpg,4177,28,False,rank_21_50,True,True
1804,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4185_c8_f0031708.jpg,4185,33,False,rank_21_50,True,True
1809,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4197_c7_f0063237.jpg,4197,193,False,rank_gt_100,False,False
1818,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4207_c7_f0064669.jpg,4207,332,False,rank_gt_100,False,False
1819,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4207_c8_f0035625.jpg,4207,58,False,rank_51_100,False,True
1822,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4210_c8_f0035539.jpg,4210,108,False,rank_gt_100,False,False
1825,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4219_c8_f0036644.jpg,4219,229,False,rank_gt_100,False,False
1829,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4226_c6_f0065884.jpg,4226,403,False,rank_gt_100,False,False
1837,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4228_c8_f0038211.jpg,4228,22,False,rank_21_50,True,True
